created_at,author_id,text,source,geo,lang,name,username,location,verified,description,profile_image_url
2023-02-25 03:15:53+00:00,68553880.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Sofi,sofiamroz,Puerto Rico,False,••de la isla🇵🇷•• I make handmade jewelry on https://t.co/F0ZugtsCFs,https://pbs.twimg.com/profile_images/1596730909750853632/HhYDSwce_normal.jpg
2023-02-25 03:09:53+00:00,2249288407.0,"@Doblea26u Personalmente me da igual, aunque el género musical si me da pena 🤣

Y si hablamos de los ""pasos"" de baile que le meten a su música choque colombiana, es peor, parecen electrocutados 

Pero como digo, solo tienen 16 o 17 ps, tmb tienen que divertirse",,,es,M ó n i c a🦋,Rivera95Monica,El salvador,False,Aprender y crecer....♡,https://pbs.twimg.com/profile_images/1311837917015347201/2LStlZ_U_normal.jpg
2023-02-25 02:45:08+00:00,617884638.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Christian Acuña,nomedigadavid,,False,Editor fotográfico en @RevistaElRollo // Baterista en @zeit_band // Lo que diga aquí es netamente personal.,https://pbs.twimg.com/profile_images/1623862486834245632/VGEAOR7e_normal.jpg
2023-02-25 02:09:07+00:00,2418582091.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Laura López-Navarrete,LaSzymborska,"Valencia, España",False,"Persona que quiere cambiar el mundo; despistada profesional. Metida en el cuento de La Paz, el Desarrollo y los DDHH. Amateur de la cultura y el arte Caribe",https://pbs.twimg.com/profile_images/671886962828189696/luyuoW7J_normal.jpg
2023-02-25 01:48:23+00:00,452711372.0,"Para los que tal vez se preguntan ¿cómo un man que solo ha tocado rock y metal en su vida toca música colombiana? Esta es la muestra de ello 🤓🤓

Gracias @_SoloOjos por el videoooo ❤️❤️ https://t.co/lHWfeFWF5F",,,es,Un Duraznito,_AlejoOrtiz,CDMX ,False,Nos volvemos visibles cuando no nos asusta mostrar al mundo quienes somos✨ By grace through faith 🍂,https://pbs.twimg.com/profile_images/1628173656340721665/sMBV4fpj_normal.jpg
2023-02-25 01:46:42+00:00,123679626.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Carmina O. Vargas,carminaovargas,,False,"Economist, Universidad Nacional de Colombia. 
Ph.D. in Economics, Brown University",https://pbs.twimg.com/profile_images/532231032523608064/gtzLpQZI_normal.png
2023-02-25 01:45:43+00:00,1.4221286101152645e+18,@cabraliberada @DMNChap8 Es música hispana al igual que latina y Karol g es colombiana no dominicana para hacer dembow o boricua para hacer reggaeton 🤡🤡🤡 ella se apropia de las culturas o simplemente eres estúpid4?,,,es,fabiolamorera,fabiolamorera,Bogotá - Cartagena  - Medellín,False,"Directora General de Fabiola Morera Comunicaciones la agencia pionera y líder en PR de Colombia, experta en reputación",https://pbs.twimg.com/profile_images/2755326396/614d5c3155d22a7233066ae8c4a4acf7_normal.png
2023-02-25 01:24:07+00:00,375201388.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,afizzionados,afizzionadosmx,México,False,Cuenta oficial del Canal afizzionados 503/891 de izzi y 545/1545 de Sky 📺 ¡Partidos de Liga MX ⚽️ NFL 🏈 Súper Estadio 🏟 Vamos América 🦅 y mucho más!,https://pbs.twimg.com/profile_images/1606331659665694723/mNTE_nCh_normal.jpg
2023-02-25 01:11:50+00:00,2803316848.0,RT @Banrepcultural: Hablemos de la historia social de la música colombiana. En nuestro Blog de Música está disponible la serie 'Composición…,,,es,Edgar Eider Melan H,edgareider,,False,El arte puede cambiar al mundo,https://pbs.twimg.com/profile_images/1100752857882603522/8qeBysJ5_normal.jpg
2023-02-25 01:11:24+00:00,90200226.0,"RT @SandraCastroM12: ¡Así se vivirá la fiesta de la música colombiana en Ibagué!

El 37° Festival de la Música Colombiana se llevará a cabo…",,,es,Grisselda Dguez’ 🌸❄️,GrisseldaDguez,México,False,Especialista en Formación y Desarrollo👷🏻‍♀️  Diseñadora de contenidos instruccionales. 👩🏻‍💻,https://pbs.twimg.com/profile_images/1575726351050592257/9Qat_H8l_normal.jpg
2023-02-25 01:09:36+00:00,1.6057489392229253e+18,"Esta es la cara de Gerard Piqué al escuchar la nueva canción de Shakira con Karol G que NO TIENE NADA QUE VER CON ÉL y darse cuenta que cambió a la cantautora colombiana por alguien que Clara-mente no hace música... 🥵

#Shakira #Pique #KarolG https://t.co/sujsCd43X3",,,es,EVVANTT,evvantt,Citizen of the World ,False,"ARRÁNCAME que donde me pongas ✨ FLOREZCO ✨
- Content only reflect my own view of the world -
 #YeeFuckingHaw!",https://pbs.twimg.com/profile_images/1462570032639139851/y2_fBY05_normal.jpg
2023-02-25 01:00:22+00:00,279254074.0,"Siente la música: Alana Toro - Soy Colombiana https://t.co/CgKPRodDQV vía @YouTube @PatriciaArizaF @mincultura @Gob_Risaralda @RisaraldaCrc @ComfamiliarRda Comenzamos este 2023 destacando el talento del Eje Cafetero, porque las artes son parte del desarrollo de nuestro país",,,es,V,heyvaleriuh,,False,,https://pbs.twimg.com/profile_images/1509703306993623040/VvuvPKlv_normal.jpg
2023-02-25 00:57:00+00:00,78070091.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Socialismo y lo que surja,SurjaQue,"Galapagar, España",False,"cautivo a los pobres e ignorantes, con falta de autoestima y con odio a la sociedad por su fracasos, con expropiaciones a los ricos para quedárselo el tirano.",https://pbs.twimg.com/profile_images/1586848160755884033/2Aro2aXT_normal.jpg
2023-02-25 00:36:10+00:00,9.296080841373696e+17,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,MARYANT RV,Yossyro1,Veracruz,False,,https://pbs.twimg.com/profile_images/1515906999732486148/nQlRWL5n_normal.jpg
2023-02-25 00:30:52+00:00,1167705931.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Lil Bee🐝,lilbeebdv,Mercury,False,"I just wanna rap, man.",https://pbs.twimg.com/profile_images/1460988144380174343/rNPUPSaG_normal.jpg
2023-02-24 23:59:53+00:00,1.586847301246636e+18,A Piqué le pitan los oídos con la música colombiana,,,es,Diario Perú21,peru21noticias,,False,La redacción web de https://t.co/T0NiQSJawe te mantendrá informado de lo último del acontecer nacional y mundial.,https://pbs.twimg.com/profile_images/1587117502403936256/ar_IdAcn_normal.jpg
2023-02-24 23:55:47+00:00,241811825.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Shakira's Pet 🐺 | TQG SHAK X KAROL,sippinmycorona,she/her 🇵🇰,False,fly high angel @shakmademecrazy 🕊️ fan account for the greatest latin artist of all time #Shakira 👑 also a fan of Taylor and Selena ❣️ Shak liked x2 🥺,https://pbs.twimg.com/profile_images/1345374014018101248/5glFIhOB_normal.jpg
2023-02-24 23:49:06+00:00,598713813.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Soy Emilia,SoyEmiliamusica,"Mexico, ME",False,24 febrero #cdmx Festival Elixir 💜,https://pbs.twimg.com/profile_images/1590833886216560649/UzRShuG5_normal.jpg
2023-02-24 23:37:58+00:00,1.586847301246636e+18,@entropiadevalen A Gerard Piqué le pasa mucho últimamente con música colombiana,,,es,Jesus Briceño,B_Jesus37,"Caracas, Venezuela",False,"Venezolano/Peruano
¡Aquí se habla béisbol!
Softball Player 🥎
Community Manager
Estudiante de Archivología UCV
Bartender
Caraquista y Vinotinto 🦁🇻🇪",https://pbs.twimg.com/profile_images/1595805382944882697/YeDWbi5g_normal.jpg
2023-02-24 23:37:27+00:00,8.326862548734689e+17,"➡️ Karol G estrena “Mañana será bonito” y se muestra más vulnerable que nunca

🎤 La cantante colombiana reveló que su álbum iba a ser lazado originalmente el año pasado.
https://t.co/a0j0aGjCz6",,,es,Aldo Soares 🆘🇧🇷,aldosoares22,,False,,https://pbs.twimg.com/profile_images/1241821788406984706/1fiatjIF_normal.jpg
2023-02-24 23:29:03+00:00,1.2650056188863037e+18,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Elsa Gutiérrez R.,elsaygr,Venezolana en NLM,False,"No soy todo lo que ves, ni ves todo lo que soy... médico...no me gusta peinarme, amante del gym y perezosa cuando quiero. Hay un mundo mejor, pero es caríísimo!",https://pbs.twimg.com/profile_images/1474576951419543558/VOKPoZNM_normal.jpg
2023-02-24 23:26:37+00:00,589456657.0,"RT @Ibero909FM: El cantautor chileno @josebiggs está de estreno con su sencillo ""Caminos Diferentes"", en colaboración con la colombiana nom…",,,es,La Martinenca,MartinencaLa,"Barcelona, España",False,"Podcast de @laclemcultura sobre #SantMartí, #SantsMontjuïc, #Bcn i el #món. #noticies #cultura #societat #Barcelona @magabarcelona #ElPodcastDeLauraClemente",https://pbs.twimg.com/profile_images/1602597308482322436/wii3EaKN_normal.jpg
2023-02-24 23:20:44+00:00,427497816.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,LORE (fdtln🐦💙),LoreRqGz,,False,"Seguidora de @SilvNavarro @erickelias, @_CarlosRivera, @DannaGarcia @LA_SERRADILLA @AndresPalacios1 @Manelyk_oficial @machadooficial",https://pbs.twimg.com/profile_images/1582183686929252355/GmiDVFTC_normal.jpg
2023-02-24 23:14:38+00:00,82186212.0,"@choquei Assim somos os brasileiros... Os gringos fazem coisas para exaltar o Brasil pq somos um povo q 6da engajamento nas RRSS. Um dançarino dança uma música mexicana, colombiana, por ex. 😴... O cara faz uma coreografia com a música brasileira 👏🏻👏🏻👏🏻... Muitas curtidas e comentários",,,pt,Tatiana,TaSanmiguel,,False,📍Opita .                            🖊 Ingeniera -Gestión empresarial Uniandina - MBA Gerencia.                   📷 Instagram: tatiana_sanmiguel,https://pbs.twimg.com/profile_images/896806067950190594/XiZX_EYK_normal.jpg
2023-02-24 23:02:53+00:00,563395702.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Talía🎭 🍏,TaliaNieto,Barcelona ,False,Yo misma...🎀,https://pbs.twimg.com/profile_images/1612222722775420934/gpSbgoDY_normal.jpg
2023-02-24 22:55:00+00:00,1.5707414377544008e+18,"RT @bgarciamarquez: 🎶Que no falti la música quan s'apropa el cap de setmana🎶
🎸La guitarra de Sebastián Villanueva ens porta de viatge a la…",,,ca,PattoMan,pattoman,,False,,https://pbs.twimg.com/profile_images/771458896061952000/ZYFWwBSD_normal.jpg
2023-02-24 22:45:51+00:00,7.313716236688138e+17,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Andreij 🇵🇸,yerbomatofono,Milky way 🌌,False,Pobre pero honrado. Ingeniero agrónomo fuera de contexto. #RiverPlate ⚪🔴⚪,https://pbs.twimg.com/profile_images/1602148542394638336/XQiC04SA_normal.jpg
2023-02-24 22:45:30+00:00,341054029.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,delos,Marialealg02,,False,24. ♍️ 🏳️‍🌈,https://pbs.twimg.com/profile_images/1607157552344711168/VpE8_1_Q_normal.jpg
2023-02-24 22:44:04+00:00,309223740.0,"RT @bgarciamarquez: 🎶Que no falti la música quan s'apropa el cap de setmana🎶
🎸La guitarra de Sebastián Villanueva ens porta de viatge a la…",,,ca,Xetito Grillo,Xeeetee,"Málaga, España",False,"Solía morder cuellos. Ahora, además, los beso. 🌱🌈♏🦒",https://pbs.twimg.com/profile_images/1480281705621643266/WJ2M_xfR_normal.jpg
2023-02-24 22:42:17+00:00,59660333.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Primera Hora,primerahora,Puerto Rico,True,"Periódico líder en Puerto Rico con enfoque en entretenimiento, deportes, y noticias desde un punto de vista boricua.",https://pbs.twimg.com/profile_images/1593216633555804160/emZibj7n_normal.png
2023-02-24 22:41:31+00:00,118916657.0,"Vaya tema más sabroso es ""Tifit hayed"" de Wganda Kenya, una orquesta colombiana del maestro Fruko. Lo interesante es que lo descubrí en un podcast de un productor y músico italiano fanático de la música latina afincado en Londres. https://t.co/QaBJ2ZqSZc",,,es,javier jose,jjakeve,Venezuela,False,,https://pbs.twimg.com/profile_images/1820677749/FacebookHomescreenImage_normal.jpg
2023-02-25 23:03:54+00:00,904803253.0,"RT @BoyacaLEinforma: #Boyacá presente en el Festival de música andina colombiana más grande del país, según la información de El periódico…",,,es,Lorena Quintana,LorenaQuintan16,,False,Periodista en el departamento de Boyacâ,https://pbs.twimg.com/profile_images/1528423714752167937/Ycl76qjP_normal.jpg
2023-02-25 22:47:16+00:00,371979514.0,"⚠ Vocalista de Def Leppard fue hospitalizado en Bogotá a horas de concierto en Perú: ¿qué le pasó?

El músico preocupó a fans con su estado de salud tras llegar a la capital colombiana.
https://t.co/VctRTXTh63",,,es,Entretenimiento La República,LRTendencias,Perú,False,"@LaRepublica_pe te informa sobre los acontecimientos del mundo del espectáculo 📺 🎭, cine 📽 🎬 y las tendencias en redes sociales 🌐.",https://pbs.twimg.com/profile_images/1583865110556188672/l7m4SXU3_normal.jpg
2023-02-25 22:04:29+00:00,133911324.0,"Viendo la nueva serie colombiana “la primera vez” me sentía como si estuviera leyendo viva la música de Andres Caicedo. Y si, la obra de Caicedo es mucho más cruda e incluso me atrevo a decir que mucho más real pero eran los detalles; la musica, el espacio, las drogas+",,,es,evelyn,evelynmachadom,,False,no tengo talento pero echo pa lante,https://pbs.twimg.com/profile_images/1553791347001331712/7CnsP-wL_normal.jpg
2023-02-25 21:26:01+00:00,1.2712466023851377e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,Pks_Paco,PacoPks,,False,"Aquí cuento algo de vez en cuando, pero en mi insta (pks_paco) subo maquillajes💘💘",https://pbs.twimg.com/profile_images/1470119609474953220/XUklxeAQ_normal.jpg
2023-02-25 21:07:27+00:00,2607844503.0,"@jantedair @_OskrRM @Indie5051 Es que bueno. No es lo mismo la cumbia colombiana al reggaeton, en particular, la música de BB. En los créditos de la canción está Tainy como productor, y la verdad, la canción suena como cualquier otra que ha hecho Bad Bunny con unos tintes de Gorillaz. 1/2",,,es,א,yxeneryz,,False,,https://pbs.twimg.com/profile_images/1607452814778802177/Ov2QujHg_normal.jpg
2023-02-25 20:57:13+00:00,27017545.0,"@Anitta  que chegou a virar chacota por copiar coreografias da @Beyonce hoje virou o jogo, é a @shakira que copiou ela em letra e música com a sensação colombiana @karolg",,,pt,Rubens Junior,rubensjrweb,Rio de Janeiro,False,Seguindo...,https://pbs.twimg.com/profile_images/1616804343340044290/IToa7aBl_normal.jpg
2023-02-25 20:52:24+00:00,1.604315445758251e+18,"RT @ecuavisa: La cantante colombiana Shakira continúa rompiendo esquemas en el mundo del espectáculo con cada canción que estrena. 🎶

Te co…",,,es,Marielyg2,Marielyg1976,,False,,https://pbs.twimg.com/profile_images/1604315614587326465/w-TpWhKQ_normal.jpg
2023-02-25 20:46:17+00:00,97513349.0,"La cantante colombiana Shakira continúa rompiendo esquemas en el mundo del espectáculo con cada canción que estrena. 🎶

Te contamos 📲 https://t.co/RXy4m703yH https://t.co/COmEHceDWG",,,es,Ecuavisa,ecuavisa,Ecuador,True,"Al aire desde el 1 de Marzo de 1967, somos la principal estación de televisión de Ecuador. @EcuavisaInforma | @politikcorrecta",https://pbs.twimg.com/profile_images/1529435944193077248/9diC103D_normal.jpg
2023-02-25 20:36:50+00:00,1.0925191355720991e+18,"#Boyacá presente en el Festival de música andina colombiana más grande del país, según la información de El periódico El #Diario. A esta integralidad, se suma el regreso del tradicional homenaje a #Garzón y Collazos en el Cementerio San Bonifacio de...

https://t.co/aqZxyEdZZ2 https://t.co/BHSFybfu5I",,,es,BoyacaLEinforma,BoyacaLEinforma,,False,La más completa información del acontecer boyacense.,https://pbs.twimg.com/profile_images/1615699602992238593/1IXVxI1g_normal.jpg
